firm_id,year,sector,carbon_cost_low_kMAD,carbon_cost_mid_kMAD,carbon_cost_high_kMAD,carbon_burden_low,carbon_burden_mid,carbon_burden_high,zscore,zscore_carbon_low,zscore_carbon_mid,zscore_carbon_high,in_distress,distress_carbon_low,distress_carbon_mid,distress_carbon_high
MAR021,2019,Distribution & Commerce,2.3495175,4.699035,7.0485525,0.013750000000000002,0.027500000000000004,0.04125,4.797745769214057,4.752370769214057,4.706995769214057,4.661620769214057,0,0,0,0
MAR021,2020,Distribution & Commerce,4.8601025,9.720205,14.5803075,0.01375,0.0275,0.04125,6.038132846271711,5.9927578462717115,5.9473828462717115,5.902007846271712,0,0,0,0
MAR021,2021,Distribution & Commerce,4.8601025,9.720205,14.5803075,0.01375,0.0275,0.04125,6.000105683026251,5.954730683026251,5.909355683026251,5.863980683026251,0,0,0,0
MAR021,2022,Distribution & Commerce,529237411219.66,1058474822439.32,1587712233658.98,0.01375,0.0275,0.04125,17.608692059597107,17.563317059597107,17.517942059597107,17.472567059597107,0,0,0,0
MAR021,2023,Distribution & Commerce,7.469660000000001,14.939320000000002,22.408980000000003,0.01375,0.0275,0.04125,14.29037037037037,14.24499537037037,14.19962037037037,14.15424537037037,0,0,0,0
MAR021,2024,Distribution & Commerce,1202554.878490625,2405109.75698125,3607664.635471875,0.01375,0.0275,0.04125,9.384495734156218,9.339120734156218,9.293745734156218,9.248370734156218,0,0,0,0
MAR024,2019,Distribution & Commerce,0.15125,0.3025,0.45375000000000004,0.01375,0.0275,0.04125,6.000134300511608,5.954759300511608,5.909384300511608,5.864009300511608,0,0,0,0
MAR024,2020,Distribution & Commerce,0.78791625,1.5758325,2.36374875,0.01375,0.0275,0.04125,6.000000003106398,5.954625003106398,5.909250003106398,5.863875003106398,0,0,0,0
MAR024,2023,Distribution & Commerce,0.5115275,1.023055,1.5345825,0.013750000000000002,0.027500000000000004,0.04125,-0.5259230994810101,-0.5712980994810102,-0.6166730994810101,-0.6620480994810101,1,1,1,1
MAR024,2024,Distribution & Commerce,0.29239375,0.5847875,0.87718125,0.01375,0.0275,0.04125,6.689294351126296,6.643919351126296,6.5985443511262964,6.5531693511262965,0,0,0,0
MAR025,2019,Distribution & Commerce,27.7475,55.495,83.2425,0.01375,0.0275,0.04125,6.126808761759784,6.081433761759784,6.036058761759784,5.990683761759784,0,0,0,0
MAR025,2020,Distribution & Commerce,33501084511.30375,67002169022.6075,100503253533.91125,0.01375,0.0275,0.04125,10.68995848331819,10.64458348331819,10.59920848331819,10.55383348331819,0,0,0,0
MAR025,2021,Distribution & Commerce,345113006319.2625,690226012638.525,1035339018957.7876,0.01375,0.0275,0.04125,11.102757800962848,11.057382800962849,11.012007800962849,10.966632800962849,0,0,0,0
